FW68584,1,7/10/2023,Diane Davila,zfrazier@hotmail.com,Pilates Ring,3,53.97,3.5458
FW79377,1,12/17/2023,Ricardo Schwartz,valeriecruz@hotmail.com,Adjustable Bench,1,109.99,8.265
FW13020,1,8/27/2023,Molly Lam,robert56@yahoo.com,Pilates Ring,1,17.99,1.5871
FW96814,1,8/7/2023,Amanda Lee,mdawson@rosario.info,Massage Gun,1,139.99,11.8012
FW32331,1,8/14/2023,David Huff,brandonwood@martinez-patel.biz,Treadmill Lubricant,2,24.98,1.5359
FW76735,1,6/14/2023,Sharon Lee,lunajennifer@haynes.com,Fitness Tracker Band,3,269.97,22.4743
FW15242,1,9/22/2023,Tammy Edwards,paulpaul@hotmail.com,"Kettlebell, 20lb",1,49.99,3.0539
FW82336,1,2/13/2023,Samuel Smith,lstokes@west.com,Adjustable Bench,2,219.98,13.7191
FW77295,1,7/24/2023,Austin Ramos,robertsonmargaret@sanchez.com,Massage Gun,1,139.99,8.492
FW80507,1,7/6/2023,Ronald Willis,justin46@robbins.com,Adjustable Bench,3,329.97,25.822
FW50320,1,5/28/2023,Jeffrey Smith,margaretsmith@williams-sandoval.org,Pull-Up Bar,2,69.98,4.2286
FW35544,1,1/9/2023,Jonathan Martin,starkzachary@webster.com,Resistance Bands Set,2,79.98,5.8677
FW37878,1,9/5/2023,Stacy Patterson,kyle17@hotmail.com,Pull-Up Bar,2,69.98,6.1616
FW92071,1,4/25/2023,Kenneth Trujillo,foxjohn@mccoy.com,Pilates Ring,2,35.98,2.5098
FW74940,1,1/6/2023,Richard Church,carla66@hotmail.com,Foam Roller,1,19.99,1.7559
FW74821,1,3/9/2023,Ashley Owen,xlucero@yahoo.com,"Yoga Mat, Eco",1,24.99,1.6159
FW96671,1,10/6/2023,Jay Robinson,hamiltonbruce@yahoo.com,Foam Roller,3,59.97,3.6013
FW17105,1,10/12/2023,Anne Villegas,pattersondavid@carter-smith.com,"Yoga Mat, Eco",1,24.99,1.8842
FW21548,1,9/17/2023,Dr. Jessica Cooper,sara89@gmail.com,Fitness Tracker Band,3,269.97,21.1673
FW57789,1,4/16/2023,Gwendolyn Carter,williamdiaz@johnson.net,Pull-Up Bar,1,34.99,2.5077
FW26993,1,8/11/2023,Larry Lloyd,bperez@kim-west.org,Massage Gun,3,419.97,37.345
FW65366,1,9/23/2023,Aaron Marquez,jasminemoore@newton-hoffman.net,Smart Weighing Scale,2,119.98,8.0208
FW22916,1,12/14/2023,Aaron Cruz,olane@hotmail.com,Treadmill Lubricant,3,37.47,3.3163
FW61220,1,8/3/2023,Tyler Davis,margaretkelley@hotmail.com,Fitness Tracker Band,1,89.99,6.4009
FW91257,1,3/14/2023,Alexander Brown,charlespeck@hotmail.com,"Ankle Weights, Pair",1,27.99,2.226
FW32617,1,7/14/2023,Megan Roberts,johnmills@yahoo.com,Massage Gun,3,419.97,32.8031
FW84178,1,9/16/2023,Lee Terrell,hughesaustin@hotmail.com,Adjustable Bench,3,329.97,20.568
FW45923,1,9/4/2023,Curtis Hall,stephanie94@hill-evans.com,"Exercise Ball, 65cm",3,68.97,4.7472
FW25897,1,11/15/2023,Thomas Clark,catherine87@gmail.com,"Yoga Mat, Eco",2,49.98,4.2905
FW72348,1,11/17/2023,Scott Blanchard,sarahblackburn@hotmail.com,Pull-Up Bar,2,69.98,4.9267
FW10063,1,2/2/2023,Danielle Barrett,kelleycory@yahoo.com,Smart Weighing Scale,3,179.97,12.1927
FW87837,1,9/16/2023,Jennifer Black,uburton@daniel.com,"Kettlebell, 20lb",3,149.97,9.2389
FW75220,1,7/7/2023,Edward Ford,robert01@hotmail.com,Pilates Ring,2,35.98,2.601
FW60700,1,6/4/2023,Michael Cruz,williamporter@adams.com,Fitness Tracker Band,1,89.99,5.6386
FW84349,1,4/9/2023,Lindsay Scott,lopezsuzanne@hotmail.com,Adjustable Bench,2,219.98,16.6614
FW65056,1,4/22/2023,Kylie Evans,washingtonmichael@saunders-yates.com,Smart Weighing Scale,3,179.97,13.2667
FW47098,1,6/21/2023,Shelby Garcia,rachel26@hill.biz,Adjustable Dumbbells,1,129.99,10.584
FW70310,1,10/16/2023,Jessica Austin,pnorman@gmail.com,Resistance Bands Set,2,79.98,7.0237
FW65973,1,12/10/2023,Vanessa Macdonald,antoniocooper@yahoo.com,Fitness Tracker Band,1,89.99,6.7945
FW21468,1,8/14/2023,Jason Griffith,diana91@jones-ibarra.com,"Ankle Weights, Pair",2,55.98,3.4252
FW11406,1,5/28/2023,Randall Martin,chambersstephen@dawson.com,Treadmill Lubricant,2,24.98,2.0157
FW90045,1,8/3/2023,Lauren Hopkins,jwilliams@hunter.com,Treadmill Lubricant,2,24.98,1.6843
FW95429,1,10/23/2023,Yvette King,krista78@gmail.com,"Yoga Mat, Eco",1,24.99,1.8949
FW34422,1,7/8/2023,Gabrielle Newman,alexandriamoses@ewing-smith.com,"Exercise Ball, 65cm",1,22.99,1.5103
FW40761,1,2/19/2023,Mark Jones,drakekim@evans.biz,Foam Roller,3,59.97,4.8605
FW40580,1,2/24/2023,Sabrina Davis,anthony39@fuller-johnson.com,Treadmill Lubricant,1,12.49,0.8894
FW65577,1,8/14/2023,Samantha Harmon,xlewis@taylor-white.com,Massage Gun,2,279.98,18.1669
FW85489,1,8/24/2023,Kevin Woods,paulortiz@davis.net,Treadmill Lubricant,3,37.47,3.3088
FW58504,1,4/13/2023,Jessica Watson,chapmanamber@parker.com,Fitness Tracker Band,2,179.98,12.6714
FW94529,1,4/21/2023,Thomas Smith,sarah44@chapman.org,"Kettlebell, 20lb",3,149.97,11.4286
FW35963,1,10/6/2023,Bonnie Oliver,jlee@jackson-wilson.com,Resistance Bands Set,2,79.98,6.747
FW67474,1,12/11/2023,Lisa Rodriguez,chadsanchez@yahoo.com,Foam Roller,1,19.99,1.3707
FW90777,1,6/16/2023,Cheyenne Gordon,kimberlygallagher@gmail.com,"Jump Rope, Speed",3,44.97,3.8111
FW78071,1,11/17/2023,Theresa Torres,hooperdana@gmail.com,Smart Weighing Scale,3,179.97,12.7492
FW80634,1,9/28/2023,Jason Moreno,garysantos@hotmail.com,Fitness Tracker Band,3,269.97,19.7097
FW39777,1,1/21/2023,Jared Moore,carlaneal@lewis.com,"Yoga Mat, Eco",2,49.98,4.4781
FW69954,1,9/7/2023,Julia Reid,klee@hotmail.com,"Exercise Ball, 65cm",3,68.97,4.5513
FW53107,1,4/9/2023,Troy Burke,shellyjohnson@rhodes.com,"Jump Rope, Speed",3,44.97,3.0738
FW37159,1,4/2/2023,James Hubbard,collierkristen@hahn.com,Massage Gun,2,279.98,19.3392
FW43547,1,2/17/2023,Elizabeth Rodriguez,lisaevans@olson.com,Smart Weighing Scale,3,179.97,13.5233
FW17138,1,11/27/2023,Shannon Jones,nicholastorres@duarte.org,Adjustable Dumbbells,3,389.97,32.3123
FW92392,1,12/1/2023,Brittney Clark,katiemalone@wolfe.net,Smart Weighing Scale,2,119.98,7.8594
FW28528,1,9/22/2023,Matthew Schwartz,ronald52@bennett.info,"Kettlebell, 20lb",2,99.98,6.0089
FW51335,1,10/8/2023,Anthony Owens,jessicaherman@yahoo.com,Pull-Up Bar,3,104.97,7.7345
FW82252,1,9/30/2023,Bonnie Brown,williamssarah@smith.com,Smart Weighing Scale,3,179.97,14.1302
FW78618,1,8/21/2023,Chad Gonzalez,christopher86@hotmail.com,"Exercise Ball, 65cm",2,45.98,2.9986
FW26163,1,10/30/2023,Renee Carlson,tyrone48@hotmail.com,Adjustable Bench,2,219.98,15.2413
FW14149,1,8/12/2023,Joseph Hall,fdominguez@boyd-villegas.info,Fitness Tracker Band,2,179.98,16.0599
FW83391,1,8/31/2023,Carol Roth,robert52@gmail.com,"Exercise Ball, 65cm",3,68.97,4.4526
FW84564,1,1/28/2023,Rebecca Henderson MD,deborah45@yahoo.com,"Kettlebell, 20lb",2,99.98,6.1137
FW77352,1,6/30/2023,Amber Sullivan,elizabeth84@robinson-davidson.com,Adjustable Bench,2,219.98,13.3201
FW58631,1,9/24/2023,Jonathan Collins,dmclaughlin@alvarez.org,Resistance Bands Set,3,119.97,9.8105
FW14798,1,1/15/2023,Robert Morales,beverlyallen@myers-burton.biz,"Kettlebell, 20lb",3,149.97,11.0819
FW33216,1,6/24/2023,Theresa Clark,carrcasey@hotmail.com,Fitness Tracker Band,1,89.99,7.4202
FW15745,1,12/1/2023,Tanya Santiago,koneill@schroeder-mclaughlin.org,Massage Gun,3,419.97,35.8458
FW88689,1,8/14/2023,James Perez,smithfrank@hotmail.com,"Kettlebell, 20lb",1,49.99,3.7126
FW78694,1,11/25/2023,Elizabeth Anderson,robinsonsusan@hotmail.com,Foam Roller,1,19.99,1.5345
FW79026,1,10/1/2023,Lance Gonzalez,vturner@hotmail.com,Adjustable Bench,2,219.98,18.1085
FW73712,1,6/5/2023,Pamela Weber,johnreynolds@randall-eaton.org,Adjustable Bench,1,109.99,8.6798
FW47536,1,9/18/2023,Keith Clark,qarias@gmail.com,Foam Roller,3,59.97,5.1365
FW54592,1,2/10/2023,Donald Medina,bhoward@contreras.biz,Pilates Ring,3,53.97,4.5699
FW49222,1,6/9/2023,Donna Ross,kevin89@yahoo.com,Treadmill Lubricant,1,12.49,0.9525
FW49938,1,2/24/2023,Caleb Perry,ryan08@knight.net,"Ankle Weights, Pair",2,55.98,4.9791
FW49304,1,10/9/2023,Michael Townsend,julia30@gmail.com,Foam Roller,2,39.98,2.5155
FW19691,1,12/17/2023,Peter Jordan,barnesjessica@hotmail.com,Massage Gun,3,419.97,29.0275
FW31423,1,11/5/2023,Tara Hayes,kenneth09@henderson.com,Pull-Up Bar,3,104.97,8.0633
FW62912,1,5/25/2023,Megan Reyes,ypayne@stout.com,"Kettlebell, 20lb",3,149.97,12.8302
FW92382,1,6/21/2023,Brenda Mueller,richardbutler@yahoo.com,Massage Gun,2,279.98,19.9445
FW25859,1,6/5/2023,Randall Ray,collinscrystal@hodges.biz,Adjustable Dumbbells,1,129.99,10.8735
FW59721,1,5/10/2023,Austin Garrison,chernandez@cooper.com,Pull-Up Bar,1,34.99,2.5627
FW82770,1,2/4/2023,Mrs. Heather Anderson,susanmartin@bullock-fitzpatrick.com,Foam Roller,1,19.99,1.5793
FW54498,1,8/3/2023,Henry Moore,sarnold@smith.net,Treadmill Lubricant,3,37.47,2.3095
FW56398,1,11/16/2023,Cody Brandt,ajones@owens.biz,Resistance Bands Set,3,119.97,8.8789
FW38031,1,10/7/2023,Natasha Phillips PhD,tsmith@morgan.com,Resistance Bands Set,1,39.99,3.1604
FW38226,1,2/15/2023,Joseph Hampton,monicajohnson@martin.org,Pilates Ring,3,53.97,4.6215
FW98986,1,7/18/2023,Wendy Schwartz,hayesnicole@gmail.com,Smart Weighing Scale,3,179.97,11.3508
FW45138,1,6/22/2023,Daniel Burns,colleen70@evans.net,Fitness Tracker Band,1,89.99,7.8012
FW10672,1,4/16/2023,Bobby Scott,cherylhernandez@hotmail.com,"Kettlebell, 20lb",2,99.98,6.0428
FW46571,1,11/28/2023,Valerie Kelly,jordanjennifer@yahoo.com,Smart Weighing Scale,1,59.99,3.9708
FW75167,1,4/28/2023,Brittany Franco,nataliesmith@hotmail.com,Pilates Ring,2,35.98,2.8702
FW70692,1,11/15/2023,Bryce Brown,nelsonpeter@gmail.com,Resistance Bands Set,2,79.98,6.1972
FW33982,1,7/23/2023,William Smith,urodriguez@gmail.com,"Kettlebell, 20lb",1,49.99,3.3215
FW35454,1,12/8/2023,Tricia Jones,sierrageorge@hotmail.com,Smart Weighing Scale,2,119.98,8.8403
FW23727,1,11/11/2023,Donald Doyle,amyhart@anderson.org,Foam Roller,2,39.98,2.8335
FW84726,1,5/26/2023,Andrea Bush,martinezmichael@hotmail.com,Smart Weighing Scale,3,179.97,13.5915
FW66099,1,4/9/2023,Cole Sexton,kimberly74@morris.com,"Ankle Weights, Pair",3,83.97,5.0894
FW86921,1,8/25/2023,David Huynh,scott27@williams-coleman.com,Foam Roller,1,19.99,1.7625
FW32514,1,3/24/2023,Kim Hampton DVM,emily94@gmail.com,Foam Roller,2,39.98,2.6258
FW35972,1,1/3/2023,Dawn Mendoza,holly55@gmail.com,Treadmill Lubricant,3,37.47,2.6716
FW34673,1,1/31/2023,Micheal Vasquez,smithgarrett@hotmail.com,"Kettlebell, 20lb",1,49.99,3.8005
FW88296,1,3/2/2023,Amanda Dennis,bridgetmckee@elliott.com,Adjustable Dumbbells,1,129.99,8.2374
FW98755,1,6/22/2023,Christopher Klein,scottrenee@stark-clarke.com,Treadmill Lubricant,3,37.47,3.0285
FW26618,1,8/11/2023,Anne Ross,maliknguyen@dixon-wall.com,"Yoga Mat, Eco",1,24.99,1.9751
FW61109,1,9/29/2023,John Jones,elizabethflowers@yahoo.com,"Exercise Ball, 65cm",3,68.97,5.5128
FW67502,1,3/7/2023,Paula Anderson,michellebrown@jackson-lopez.com,"Yoga Mat, Eco",1,24.99,2.1709
FW80766,1,6/5/2023,Sara Brooks,kelleysherri@yahoo.com,"Jump Rope, Speed",3,44.97,3.1425
FW51660,1,1/12/2023,Gregory Short,dana32@gmail.com,"Yoga Mat, Eco",3,74.97,6.0922
FW93149,1,2/26/2023,Daniel Roberts,maureen73@hotmail.com,"Kettlebell, 20lb",1,49.99,4.1598
FW51739,1,3/19/2023,Cameron Owens,phamjoseph@yahoo.com,Massage Gun,2,279.98,25.071
FW76482,1,1/9/2023,Alexis Mosley,khernandez@hester-smith.biz,Treadmill Lubricant,1,12.49,0.8505
FW85587,1,10/5/2023,Krystal Mason,kristopherwilson@arnold.biz,Fitness Tracker Band,1,89.99,6.987
FW50469,1,9/7/2023,Dillon Mahoney,michael73@yahoo.com,"Ankle Weights, Pair",3,83.97,7.0992
FW25881,1,3/22/2023,Zachary Simmons,wsims@stewart.com,"Jump Rope, Speed",3,44.97,3.3534
FW85317,1,8/13/2023,Krystal Morrow,danielle81@carter.biz,Pilates Ring,1,17.99,1.1719
FW48649,1,2/18/2023,Rachel Diaz,paige78@hotmail.com,Adjustable Dumbbells,3,389.97,29.2028
FW46417,1,2/22/2023,Marilyn Hansen,jeremywilliams@schmitt.com,Smart Weighing Scale,3,179.97,13.7822
FW99584,1,6/4/2023,Melanie Greer,adrian65@bailey.info,"Exercise Ball, 65cm",2,45.98,3.198
FW46121,1,10/14/2023,Terri Guerrero,lcox@davis-perez.com,Adjustable Dumbbells,2,259.98,23.0654
FW88113,1,10/2/2023,Robert Rowland,rhodesfrancisco@yahoo.com,Smart Weighing Scale,2,119.98,8.1666
FW17756,1,6/9/2023,Brooke Ruiz,kswanson@wilson-burns.com,Pull-Up Bar,3,104.97,7.094
FW94182,1,11/15/2023,Michelle Walker,arnoldmatthew@gmail.com,"Jump Rope, Speed",2,29.98,2.1964
FW75061,1,9/29/2023,Ana Watkins,mlambert@yahoo.com,"Exercise Ball, 65cm",2,45.98,3.2998
FW80640,1,5/2/2023,Eric Lopez,jacksonkathryn@sloan.com,Treadmill Lubricant,2,24.98,1.8847
FW57821,1,9/3/2023,Brenda Kelly,brookesweeney@santos-davis.com,Massage Gun,3,419.97,34.8122
FW82695,1,9/23/2023,Andrea Palmer,robert57@chang.com,Adjustable Bench,1,109.99,7.9692
FW55966,1,1/31/2023,Lindsey Ramsey,christopher25@martin.biz,Resistance Bands Set,3,119.97,8.4787
FW61341,1,4/27/2023,Kimberly Bennett,johnjimenez@yahoo.com,Pull-Up Bar,3,104.97,6.7355
FW59609,1,9/13/2023,Barry Cummings,angela69@dickson.org,"Ankle Weights, Pair",3,83.97,6.8111
FW41171,1,3/31/2023,Diana Hall,sarahberry@jenkins.org,Massage Gun,1,139.99,11.419
FW43550,1,10/30/2023,Andrew Fry,agraham@yahoo.com,Smart Weighing Scale,1,59.99,5.2484
FW43418,1,9/3/2023,Ashley Schroeder,tanya98@gmail.com,"Kettlebell, 20lb",1,49.99,3.6598
FW97602,1,9/6/2023,Jennifer Rogers,richard62@phelps.com,Pull-Up Bar,1,34.99,2.8692
FW82199,1,11/22/2023,Kevin Williams,zthompson@gmail.com,Fitness Tracker Band,2,179.98,15.3929
FW80133,1,6/27/2023,Anthony Garcia,justinwang@hotmail.com,Pull-Up Bar,1,34.99,2.4541
FW47506,1,12/3/2023,Charles Sanchez,jacobshepard@gmail.com,Treadmill Lubricant,3,37.47,3.3012
FW40948,1,11/26/2023,Robert Ferrell,brightsherry@hotmail.com,"Jump Rope, Speed",2,29.98,2.6072
FW98200,1,10/7/2023,Mr. Jerry Aguilar,jwillis@mckinney.org,Treadmill Lubricant,2,24.98,1.9273
FW63510,1,9/5/2023,William Contreras,cshepherd@hotmail.com,"Kettlebell, 20lb",2,99.98,8.8299
FW54893,1,9/29/2023,Thomas Johnson,kelly44@reid-castro.com,Fitness Tracker Band,1,89.99,6.691
FW29397,1,8/27/2023,Stacy Gonzalez,parkeramy@vaughan.net,Pilates Ring,2,35.98,2.4746
FW24492,1,8/21/2023,Timothy Martinez,hubercharlene@gmail.com,"Jump Rope, Speed",1,14.99,1.1653
FW14918,1,11/17/2023,Michael Holder,austinanderson@carpenter.com,"Yoga Mat, Eco",3,74.97,5.7177
FW83512,1,6/27/2023,Kathryn Peterson,kendra48@gmail.com,"Ankle Weights, Pair",1,27.99,1.923
FW68641,1,12/26/2023,Mary Jordan,lwilliams@bell-davis.com,Treadmill Lubricant,2,24.98,1.5698
FW66492,1,2/19/2023,Robert Tyler,hollowaycynthia@gmail.com,Foam Roller,2,39.98,2.6167
FW32235,1,7/31/2023,Monica Moreno,nelsonjill@gomez-petersen.org,Treadmill Lubricant,2,24.98,2.1018
FW31534,1,4/6/2023,Anthony James,brooke50@yahoo.com,Pull-Up Bar,2,69.98,4.7701
FW17344,1,10/7/2023,Calvin Henderson,garyhunter@yahoo.com,Adjustable Bench,3,329.97,24.196
FW20522,1,6/29/2023,Nicole Hoffman,donaldmorgan@yahoo.com,Pull-Up Bar,3,104.97,8.7985
FW58352,1,6/8/2023,Courtney Obrien,gmeyer@hotmail.com,"Exercise Ball, 65cm",1,22.99,1.8355
FW95830,1,11/22/2023,Jennifer Gaines,vrangel@chung.net,Adjustable Bench,3,329.97,28.2049
FW29791,1,8/19/2023,Danielle Gardner,erika47@hotmail.com,"Jump Rope, Speed",1,14.99,0.9154
FW89462,1,10/5/2023,Fernando Spencer,james74@yahoo.com,"Ankle Weights, Pair",3,83.97,5.8659
FW50393,1,9/14/2023,Tracy Jimenez,douglas91@gmail.com,"Yoga Mat, Eco",1,24.99,1.7397
FW44316,1,8/15/2023,Nicole Kent,kellymaldonado@carr.com,Massage Gun,1,139.99,10.7955
FW78240,1,11/16/2023,Michelle Hopkins,wmorales@yahoo.com,Pilates Ring,3,53.97,4.1832
FW85593,1,9/29/2023,Stephanie Dillon,baileychristina@dawson.net,Massage Gun,3,419.97,26.753
FW94143,1,3/2/2023,Amanda Jones,juan04@rodriguez.net,Resistance Bands Set,3,119.97,7.5795
FW33223,1,10/7/2023,Kristy Nelson,jsanchez@gmail.com,"Yoga Mat, Eco",2,49.98,4.0365
FW23781,1,1/5/2023,Kenneth Richard,patricianavarro@hotmail.com,Pull-Up Bar,2,69.98,4.7812
FW44431,1,1/24/2023,Rebecca Acosta,jamessmith@stewart.info,Resistance Bands Set,2,79.98,5.1507
FW40806,1,3/16/2023,Emily Harper,bennettphillip@allen-cannon.org,"Exercise Ball, 65cm",2,45.98,3.4827
FW81883,1,6/24/2023,Catherine Melendez,alexandriamoore@hotmail.com,Massage Gun,3,419.97,31.4199
FW96904,1,2/13/2023,Jeffrey Martin,egallagher@holder.com,"Kettlebell, 20lb",3,149.97,10.7208
FW92567,1,10/27/2023,Jackson White,fwilliams@yahoo.com,Smart Weighing Scale,1,59.99,4.082
FW56398,1,12/11/2023,Timothy Evans,carlyjohnson@terry-beasley.com,"Yoga Mat, Eco",3,74.97,4.9081
FW84031,1,3/19/2023,Michelle Rivas,kellylee@thomas.biz,Adjustable Dumbbells,2,259.98,18.6723
FW81769,1,8/28/2023,Karen Hernandez,john79@hernandez.com,"Kettlebell, 20lb",1,49.99,4.1481
FW75272,1,10/12/2023,John Warren,pfreeman@richards.biz,"Ankle Weights, Pair",1,27.99,2.3604
FW29270,1,2/13/2023,Michael Johnson,tanyawiley@gmail.com,Adjustable Dumbbells,1,129.99,10.5744
FW10257,1,3/24/2023,Marie Hubbard,moralesdiane@hotmail.com,Fitness Tracker Band,3,269.97,19.713
FW42610,1,4/19/2023,Daniel Lambert,jeremy90@gmail.com,Fitness Tracker Band,3,269.97,21.8982
FW34320,1,3/16/2023,James Cohen,krojas@bryan.net,Smart Weighing Scale,3,179.97,11.3789
FW91793,1,9/28/2023,Toni Graves,xwilliams@foley.com,Massage Gun,3,419.97,32.3466
FW82833,1,8/16/2023,Joseph Boyle,ryanrowe@hahn.org,Massage Gun,3,419.97,34.1628
FW28701,1,2/10/2023,Morgan Roth,qlewis@gmail.com,Massage Gun,2,279.98,21.522
FW67590,1,11/2/2023,Erin Scott,markmcclure@joyce.com,Pull-Up Bar,3,104.97,6.404
FW31072,1,9/18/2023,Jo Arias,caroljones@valencia.com,"Jump Rope, Speed",3,44.97,3.4866
FW28259,1,1/17/2023,Angela Kelly,patriciapham@moyer-wright.biz,"Ankle Weights, Pair",1,27.99,2.3567
FW36432,1,10/24/2023,Emily Barnett,austin43@montgomery-best.com,Adjustable Dumbbells,3,389.97,34.0374
FW54709,1,4/21/2023,Kristina Smith,bgreene@sellers-robertson.com,Foam Roller,1,19.99,1.5853
FW25897,1,4/26/2023,Bethany Kim,jgoodwin@martinez.com,"Jump Rope, Speed",2,29.98,2.4113
FW81271,1,7/7/2023,Darrell Webb,tracyjones@yahoo.com,Smart Weighing Scale,1,59.99,3.8175
FW12780,1,3/13/2023,Sarah David,natalie86@ramos.net,"Jump Rope, Speed",2,29.98,1.9177
FW68639,1,3/14/2023,Michael Murillo,mmiller@gmail.com,Pull-Up Bar,3,104.97,7.0242
FW87313,1,10/27/2023,Joseph Hernandez,wfranklin@evans-lawson.com,Foam Roller,2,39.98,2.7878
FW34051,1,8/6/2023,Theresa Wise,galvandouglas@hotmail.com,"Yoga Mat, Eco",3,74.97,5.3458
FW60502,1,10/22/2023,Matthew Pollard,xhorne@reynolds.com,Pull-Up Bar,3,104.97,8.9013
FW97500,1,3/14/2023,Jason Brown,willie08@moore.org,"Kettlebell, 20lb",3,149.97,13.4525
FW70493,1,1/21/2023,Angela Malone,nkelly@yahoo.com,Fitness Tracker Band,3,269.97,22.5303
FW17827,1,11/4/2023,Jose Cox,caseypatel@dawson.org,"Jump Rope, Speed",2,29.98,2.5295
FW35542,1,12/4/2023,Misty Wilson,davidherrera@hotmail.com,"Yoga Mat, Eco",1,24.99,2.2185
FW46650,1,8/11/2023,Stephanie Case,sean75@hotmail.com,"Exercise Ball, 65cm",2,45.98,3.8385
FW39702,1,6/6/2023,Meghan Peterson,andrewcampbell@wilkinson.info,Massage Gun,2,279.98,18.0936
FW34026,1,8/14/2023,Richard Thomas,barkercrystal@hotmail.com,Pilates Ring,2,35.98,2.8316
FW98070,1,7/13/2023,Teresa Wheeler,coopercharles@baldwin.com,Adjustable Bench,1,109.99,8.3197
FW89066,1,5/10/2023,Mrs. Jacqueline Curry,miguel52@hotmail.com,Adjustable Dumbbells,1,129.99,11.2293
FW92537,1,7/15/2023,Kathy Rowe,kwoods@wright.biz,"Exercise Ball, 65cm",2,45.98,3.1141
FW84911,1,2/12/2023,Brandon Young,david77@white.com,Smart Weighing Scale,2,119.98,8.447
FW65890,1,3/27/2023,Richard Stone,xwalker@jones-glover.org,Pull-Up Bar,2,69.98,4.5036
FW48550,1,8/2/2023,Dalton French,jleon@edwards-frye.info,Adjustable Bench,3,329.97,25.735
FW38798,1,2/4/2023,Albert Mullen,brownjason@yahoo.com,Pilates Ring,2,35.98,3.0667
FW74549,1,3/8/2023,Kevin Williams,frankabigail@wilson.com,"Exercise Ball, 65cm",3,68.97,4.9606
FW90151,1,9/12/2023,Aaron Ward,tgarcia@estrada.com,Massage Gun,2,279.98,23.9811
FW12585,1,4/26/2023,Nicole Butler,santosmatthew@adams.com,Massage Gun,2,279.98,17.6245
FW68467,1,8/13/2023,Denise Mendoza,bakeramy@moore-cherry.info,"Jump Rope, Speed",3,44.97,3.1009
FW91923,1,4/13/2023,Hunter Graham,zbennett@yahoo.com,"Yoga Mat, Eco",2,49.98,3.0318
FW19371,1,6/15/2023,Brandon Rasmussen,rreed@pennington.net,"Yoga Mat, Eco",2,49.98,4.0502
FW80838,1,12/7/2023,Kimberly Martin,cameronmorrow@lambert.com,Adjustable Dumbbells,2,259.98,18.8261
FW47922,1,4/27/2023,Melanie Peters,carly54@higgins-ho.com,"Exercise Ball, 65cm",1,22.99,1.8909
FW75837,1,7/9/2023,Mrs. Leah Jones,christophercompton@hotmail.com,Pull-Up Bar,3,104.97,7.5705
FW25488,1,12/18/2023,Rickey Booker,robinsonrobert@hotmail.com,Pilates Ring,1,17.99,1.3802
FW15209,1,1/20/2023,Joy Ayala,cmason@newman.com,Pull-Up Bar,3,104.97,7.7442
FW56355,1,6/29/2023,Stephanie Gibson,nsimon@gmail.com,Adjustable Dumbbells,2,259.98,16.3163
FW15704,1,11/17/2023,Kendra Hines,cruzcarla@hotmail.com,Foam Roller,3,59.97,5.3269
FW14534,1,3/10/2023,Guy Stephens,nhernandez@gmail.com,Adjustable Bench,2,219.98,16.8283
FW20548,1,4/19/2023,Ryan Fox,kimberly57@yahoo.com,"Exercise Ball, 65cm",3,68.97,6.1089
FW17913,1,1/3/2023,Susan Brown,rhenderson@dixon.com,Massage Gun,2,279.98,23.1331
FW65889,1,2/6/2023,Connie Flores,andrew00@terry-price.info,Resistance Bands Set,1,39.99,2.6838
FW31191,1,4/24/2023,Larry Gutierrez,zdelgado@yahoo.com,Massage Gun,3,419.97,34.2161
FW49944,1,11/27/2023,Cory Rodriguez,ychavez@henry-guzman.com,Resistance Bands Set,1,39.99,2.6189
FW51950,1,6/6/2023,David Hall,aaronvillanueva@yahoo.com,"Jump Rope, Speed",3,44.97,2.8609
FW27317,1,7/20/2023,John Livingston,theresataylor@hotmail.com,Adjustable Dumbbells,1,129.99,8.1882
FW53135,1,2/24/2023,Julie Sampson,christinefranklin@hotmail.com,Fitness Tracker Band,3,269.97,23.7181
FW79595,1,10/11/2023,Jennifer Morris,jeffreypoole@gmail.com,"Jump Rope, Speed",2,29.98,2.5371
FW23812,1,10/1/2023,Monica Ramos,jbush@gmail.com,Fitness Tracker Band,3,269.97,19.7634
FW71567,1,5/16/2023,Mikayla Skinner,michelle66@holt-thompson.net,Adjustable Bench,2,219.98,18.727
FW12434,1,3/13/2023,David Franco,reiderin@gmail.com,Foam Roller,3,59.97,4.6429
FW34249,1,2/14/2023,Jermaine Murillo,thompsonerin@woods-williams.org,Adjustable Dumbbells,2,259.98,19.2856
FW85605,1,11/27/2023,Michael Smith,zimmermanjoseph@gmail.com,Treadmill Lubricant,3,37.47,2.4979
FW23515,1,8/14/2023,Julie Cole,alexander71@fuentes.com,"Yoga Mat, Eco",1,24.99,1.6921
FW95345,1,11/15/2023,Dorothy Larson,daguilar@yahoo.com,Smart Weighing Scale,3,179.97,14.7734
FW49117,1,4/9/2023,Amanda Mcgee,kirkfranco@hotmail.com,"Kettlebell, 20lb",3,149.97,13.0854
FW86415,1,6/30/2023,Morgan Thomas,carlbuchanan@perez-lewis.com,Smart Weighing Scale,3,179.97,14.898
FW63600,1,1/13/2023,Alyssa Thompson,danielle35@yahoo.com,Massage Gun,2,279.98,17.6885
FW26992,1,6/11/2023,Deborah Mccarthy,xrobertson@estrada.biz,Adjustable Dumbbells,1,129.99,8.8726
