FW33835,1,12/7/2024,Sarah Jones,ywhite@yahoo.com,Pilates Ring,2,35.98,3.152
FW26914,1,9/22/2024,Todd Gutierrez,veronica25@gmail.com,"Jump Rope, Speed",3,44.97,3.1292
FW71106,1,5/13/2024,Matthew Powell,sabrina67@yahoo.com,Adjustable Bench,1,109.99,6.74
FW90397,1,9/4/2024,Gregory Rodriguez,tammy53@yahoo.com,"Yoga Mat, Eco",2,49.98,3.6446
FW58297,1,8/16/2024,Renee Daniel,jamesdeleon@johnson.com,Pilates Ring,2,35.98,3.0365
FW73161,1,12/10/2024,Michelle Lewis,melissaramirez@gmail.com,Treadmill Lubricant,1,12.49,0.9352
FW20801,1,12/21/2024,Kevin Moore MD,powellanthony@yahoo.com,"Ankle Weights, Pair",3,83.97,6.013
FW15454,1,9/27/2024,Ryan Calderon,steven17@hotmail.com,Fitness Tracker Band,1,89.99,6.0503
FW93596,1,10/16/2024,Mitchell Lambert,cassandrajohnson@daniels-reed.com,Treadmill Lubricant,2,24.98,1.7452
FW91243,1,1/30/2024,Karen Gilbert,austinsmith@yahoo.com,Resistance Bands Set,2,79.98,5.5915
FW62960,1,7/27/2024,Brent Rojas,cantrellbrianna@gmail.com,"Yoga Mat, Eco",1,24.99,2.1435
FW56440,1,2/23/2024,Michele Esparza,holdenrebecca@gmail.com,Adjustable Dumbbells,2,259.98,22.7131
FW50489,1,5/4/2024,Laura Bennett,jacksonbeth@miller-kelley.com,Massage Gun,2,279.98,22.4599
FW96607,1,10/15/2024,Stephanie Nolan,josemyers@harrell-reynolds.com,Massage Gun,1,139.99,10.4849
FW24313,1,1/1/2024,Janet Dougherty,belljason@gomez.com,Massage Gun,1,139.99,10.3345
FW29578,1,1/11/2024,Nancy Johnston,brownbrian@ramirez.com,Pull-Up Bar,3,104.97,7.7288
FW32879,1,6/16/2024,Dr. Monica Diaz,adamsalas@gmail.com,Foam Roller,1,19.99,1.4331
FW79267,1,1/17/2024,Andrea Williams,ajohnson@yahoo.com,"Exercise Ball, 65cm",3,68.97,6.0738
FW26164,1,6/24/2024,Maria Garrison,williamsjodi@thompson.com,"Yoga Mat, Eco",1,24.99,1.7291
FW96952,1,1/21/2024,Jessica Hensley,gregory77@clark-jackson.net,Massage Gun,1,139.99,10.6057
FW90563,1,3/8/2024,Lucas Lloyd,rzimmerman@yahoo.com,Treadmill Lubricant,2,24.98,1.507
FW61169,1,10/1/2024,James Shaffer,judith82@fuller.com,Smart Weighing Scale,2,119.98,8.6797
FW73441,1,3/11/2024,George Hughes,knelson@hester-graves.com,"Exercise Ball, 65cm",3,68.97,5.222
FW69457,1,8/21/2024,Henry Clay,wcardenas@brennan.com,"Kettlebell, 20lb",2,99.98,7.3436
FW59000,1,4/5/2024,Kristi Simpson,melissapratt@hamilton-gonzalez.com,Massage Gun,3,419.97,35.7359
FW26404,1,2/26/2024,Michael George,dwayne30@gmail.com,Pull-Up Bar,2,69.98,4.896
FW52316,1,4/29/2024,Renee Hobbs,waltersanthony@hotmail.com,Pilates Ring,1,17.99,1.5686
FW29517,1,2/29/2024,Rebecca Sharp,rebeccaanderson@johnson-turner.biz,Treadmill Lubricant,3,37.47,2.2873
FW92638,1,8/19/2024,Abigail Glover,dpacheco@gmail.com,Smart Weighing Scale,3,179.97,12.3059
FW59411,1,1/22/2024,Melissa Summers,burnschad@gmail.com,"Jump Rope, Speed",1,14.99,0.9254
FW98981,1,4/16/2024,Daniel Williams,burnsjustin@roach.org,Fitness Tracker Band,1,89.99,6.8207
FW75424,1,4/15/2024,Olivia Sawyer,nle@martin.org,"Jump Rope, Speed",2,29.98,2.6783
FW93721,1,2/7/2024,Karen Williams,zgarcia@walton-coleman.com,Foam Roller,2,39.98,2.8662
FW78027,1,10/27/2024,Joseph Miller,dominguezjose@johnson-nguyen.biz,"Kettlebell, 20lb",2,99.98,6.0268
FW60525,1,4/9/2024,Derrick Ford,benderpamela@gmail.com,Pilates Ring,2,35.98,2.4817
FW32287,1,4/26/2024,Laura Scott,alexandria28@smith.info,"Jump Rope, Speed",1,14.99,1.0891
FW70115,1,1/5/2024,Richard Munoz,katherine73@mcintyre-allen.com,Treadmill Lubricant,1,12.49,1.0313
FW94965,1,6/6/2024,Alicia Richard,johnsongloria@ramirez-lane.org,Smart Weighing Scale,3,179.97,11.0126
FW85017,1,3/22/2024,Heather Ferguson,james94@walker.com,"Kettlebell, 20lb",2,99.98,8.6253
FW80007,1,3/20/2024,Jessica Walker,jacquelinesolomon@hotmail.com,Resistance Bands Set,2,79.98,7.0119
FW24428,1,2/26/2024,Jared Martin,burtonchristopher@palmer-taylor.info,Pilates Ring,2,35.98,2.2104
FW25241,1,7/6/2024,Timothy Sawyer,dwaynerussell@jones-briggs.com,"Jump Rope, Speed",2,29.98,2.0222
FW34432,1,12/8/2024,Gina Perry,stewartbrian@hunt.com,Fitness Tracker Band,2,179.98,13.0189
FW54952,1,1/29/2024,Rebecca Gibbs,fmoon@carr-turner.com,Foam Roller,2,39.98,3.0552
FW72764,1,10/11/2024,Jonathan Garcia,richardschneider@hotmail.com,Pull-Up Bar,2,69.98,5.6879
FW50984,1,3/8/2024,Ashley Hill,mitchell53@esparza.com,Fitness Tracker Band,2,179.98,13.623
FW64820,1,3/31/2024,Christopher Franco,smithtimothy@gmail.com,Pilates Ring,1,17.99,1.3783
FW10450,1,5/20/2024,Travis Burke,huntbryan@yahoo.com,Treadmill Lubricant,2,24.98,1.5892
FW30120,1,2/29/2024,Richard Curry,sarahbennett@murphy.com,"Kettlebell, 20lb",3,149.97,13.4063
FW96290,1,5/4/2024,Mary Shepherd,christopher81@yahoo.com,Foam Roller,2,39.98,2.8852
FW82290,1,12/24/2024,Laura Shields,lisa20@gmail.com,Treadmill Lubricant,2,24.98,1.5408
FW56416,1,12/23/2024,Sharon Gonzalez,paul81@gmail.com,Pilates Ring,1,17.99,1.1854
FW75393,1,8/6/2024,Kimberly Alvarez,cervanteserin@gmail.com,Resistance Bands Set,3,119.97,9.6471
FW39860,1,3/21/2024,Jimmy Nguyen,jessica97@hotmail.com,Pull-Up Bar,1,34.99,2.9953
FW89885,1,2/22/2024,Virginia Gibson,roweeileen@yahoo.com,Pull-Up Bar,1,34.99,2.6871
FW20912,1,5/6/2024,Scott Lozano,tiffany62@young.com,Adjustable Dumbbells,1,129.99,8.4225
FW98012,1,4/10/2024,Jennifer Gonzalez,zwilliams@yahoo.com,"Kettlebell, 20lb",3,149.97,12.9522
FW83082,1,7/18/2024,Shawn Wiggins,samantha20@gmail.com,Adjustable Bench,3,329.97,23.5602
FW11914,1,8/25/2024,Amber Walters,patriciarogers@gmail.com,Foam Roller,2,39.98,3.5569
FW35127,1,7/17/2024,Dominique Harvey,kirktodd@gmail.com,"Kettlebell, 20lb",1,49.99,4.1463
FW41358,1,10/23/2024,Dawn Carter,charlesrobinson@torres-horton.com,"Yoga Mat, Eco",1,24.99,2.0918
FW28699,1,8/2/2024,Miss Taylor Price,diazmichelle@levy.com,Smart Weighing Scale,1,59.99,3.6995
FW95349,1,3/23/2024,Erika Valdez,heatherdaniels@evans-arnold.com,"Ankle Weights, Pair",1,27.99,1.8167
FW17109,1,10/12/2024,Charles Harris,joannawilliams@gmail.com,Pilates Ring,3,53.97,3.3163
FW67970,1,6/12/2024,Adrian Austin,uortega@yahoo.com,Pilates Ring,2,35.98,2.3842
FW32883,1,1/29/2024,Richard Heath,robin98@yahoo.com,"Yoga Mat, Eco",2,49.98,4.1121
FW89195,1,3/21/2024,Heather Ayers,elizabethhenry@hotmail.com,Adjustable Bench,1,109.99,8.4011
FW17186,1,12/2/2024,Kelly Walton,tonyatkins@yahoo.com,"Jump Rope, Speed",1,14.99,0.9632
FW10027,1,5/8/2024,Matthew Hill,jill98@frazier.com,Adjustable Dumbbells,2,259.98,17.3606
FW97177,1,11/16/2024,Candice Blake,janicefreeman@gmail.com,Adjustable Dumbbells,2,259.98,21.2955
FW27591,1,1/18/2024,Michael Chandler,amanda23@gmail.com,Adjustable Bench,2,219.98,16.8619
FW46338,1,11/12/2024,Mark Salas,carloslane@gmail.com,"Ankle Weights, Pair",3,83.97,5.4376
FW48644,1,6/16/2024,Michele Johnson,steven61@doyle.com,Adjustable Dumbbells,2,259.98,21.8841
FW75148,1,10/5/2024,Levi Simmons,lwheeler@miller-yates.org,Fitness Tracker Band,3,269.97,17.4903
FW98759,1,8/9/2024,Richard Schmidt,cody93@molina.com,Resistance Bands Set,2,79.98,6.0891
FW99609,1,5/3/2024,Russell Weaver,karenlawson@yahoo.com,"Jump Rope, Speed",2,29.98,2.55
FW59131,1,9/29/2024,Phillip Rodriguez,kaylacampos@clark.org,Adjustable Bench,3,329.97,21.1381
FW82082,1,1/14/2024,Amber Mitchell,karen21@yahoo.com,Smart Weighing Scale,3,179.97,10.9094
FW87528,1,3/8/2024,Jennifer Pineda,kevin89@holmes.info,"Kettlebell, 20lb",2,99.98,8.4672
FW66327,1,8/5/2024,Ashley Owens,santosdylan@yahoo.com,Smart Weighing Scale,1,59.99,4.0126
FW81162,1,6/28/2024,Casey Chavez,byoung@gmail.com,"Yoga Mat, Eco",2,49.98,3.4912
FW74987,1,3/17/2024,Colleen Campos,anthony01@smith.com,Smart Weighing Scale,2,119.98,10.6715
FW56597,1,1/29/2024,Heather Smith,jacob96@hotmail.com,Smart Weighing Scale,1,59.99,3.8854
FW53785,1,8/30/2024,Stephen Baldwin,sbeck@yahoo.com,Resistance Bands Set,1,39.99,2.4793
FW98825,1,3/30/2024,Roberto James,robertpeterson@martin.com,"Ankle Weights, Pair",2,55.98,4.6575
FW74776,1,4/5/2024,Caitlin Campbell MD,samuelphillips@avila.com,Pull-Up Bar,1,34.99,2.228
FW88300,1,4/23/2024,Benjamin Alvarez,joshua65@tucker.com,Treadmill Lubricant,1,12.49,1.107
FW66749,1,7/26/2024,Rodney Lambert,hleonard@yahoo.com,"Kettlebell, 20lb",2,99.98,8.8716
FW45091,1,1/17/2024,Douglas Mack,penningtonjeffrey@gmail.com,Foam Roller,1,19.99,1.331
FW11376,1,2/29/2024,Yesenia Nguyen,gabriellamb@gmail.com,"Jump Rope, Speed",1,14.99,0.9743
FW76114,1,3/22/2024,Daniel Michael,kathleenstokes@brooks-maynard.com,Adjustable Dumbbells,2,259.98,15.9674
FW94250,1,11/6/2024,Tony Carter,rjackson@hopkins-salazar.info,Massage Gun,1,139.99,11.6472
FW86931,1,3/29/2024,Jeremy Stephenson,porterbrian@yahoo.com,Smart Weighing Scale,1,59.99,5.0193
FW38983,1,4/12/2024,Geoffrey Hill,joyce08@harris.com,Foam Roller,3,59.97,4.3531
FW79280,1,11/8/2024,Leah Henderson,sjohnson@yahoo.com,Resistance Bands Set,3,119.97,10.1526
FW82371,1,10/19/2024,Rebecca Patrick,andrea76@barrera.org,Treadmill Lubricant,2,24.98,1.753
FW26366,1,4/23/2024,Benjamin Strickland,judith99@green.info,"Yoga Mat, Eco",2,49.98,3.8329
FW17526,1,12/9/2024,Monique Obrien,cindyellis@henry.com,"Kettlebell, 20lb",1,49.99,4.4778
FW22432,1,6/24/2024,Richard Gutierrez,anthony04@gmail.com,"Jump Rope, Speed",3,44.97,3.0091
FW16145,1,4/24/2024,Charles Zimmerman,kimberlywilson@weeks.com,Massage Gun,1,139.99,9.6357
FW76527,1,2/6/2024,Vanessa Davila,emaddox@hall.com,"Exercise Ball, 65cm",1,22.99,1.5717
FW46262,1,7/6/2024,Tammy Anderson,harrischelsea@leach.com,Adjustable Dumbbells,1,129.99,9.5736
FW65570,1,8/28/2024,Ryan Moreno,brittanycarney@adkins-johnson.com,Pull-Up Bar,3,104.97,7.8815
FW62710,1,1/28/2024,Nina Castro,llucas@smith.com,Massage Gun,1,139.99,11.7697
FW36318,1,3/14/2024,Andrea Valdez,xsteele@miller.com,Pull-Up Bar,3,104.97,8.7486
FW39961,1,8/24/2024,Joseph Krause,vgarza@yahoo.com,"Ankle Weights, Pair",3,83.97,6.9534
FW83518,1,12/21/2024,Danielle Stanley,pmann@williams.info,"Yoga Mat, Eco",3,74.97,4.8911
FW41874,1,9/22/2024,Marissa Flores,tmatthews@gmail.com,Adjustable Dumbbells,2,259.98,18.3098
FW57579,1,2/4/2024,Daniel Mccoy,robert11@hotmail.com,"Ankle Weights, Pair",2,55.98,3.7798
FW51621,1,1/13/2024,Natasha Barry,bradleymendez@pacheco-daniels.com,Pilates Ring,1,17.99,1.0984
FW24612,1,2/14/2024,Ronnie Johnson,psavage@bruce.info,Pilates Ring,1,17.99,1.4163
FW95065,1,3/29/2024,Matthew Fletcher,smithwilliam@gmail.com,Adjustable Dumbbells,1,129.99,11.1793
FW65148,1,1/13/2024,Russell Mitchell,hlewis@hotmail.com,Smart Weighing Scale,1,59.99,3.9328
FW85249,1,9/22/2024,Angela Mclaughlin,smithlori@martinez.org,Foam Roller,1,19.99,1.3049
FW42837,1,7/13/2024,Tina Jacobson,patricia42@montgomery.biz,"Jump Rope, Speed",3,44.97,2.8658
FW50901,1,7/25/2024,Ruth Ramirez,maddoxchristian@rollins.info,Adjustable Dumbbells,3,389.97,23.6591
FW32546,1,10/11/2024,Brenda Lowe,matthew95@joyce.com,Foam Roller,1,19.99,1.3096
FW30367,1,8/28/2024,Daniel Fitzgerald,hdunn@andrade-blankenship.com,Adjustable Bench,2,219.98,17.1014
FW99066,1,2/28/2024,Xavier Perry,jjoseph@cox.com,Adjustable Bench,2,219.98,13.2024
FW99671,1,6/16/2024,Jeffrey Robinson,bradleyleslie@sparks-sanchez.com,Fitness Tracker Band,3,269.97,16.9625
FW14732,1,1/30/2024,Lance Johnson,tonya72@walton-simpson.com,"Jump Rope, Speed",1,14.99,1.1432
FW85159,1,5/24/2024,Michael Cameron,ingrambrooke@gmail.com,"Kettlebell, 20lb",2,99.98,8.3726
FW80497,1,12/12/2024,David Rivers,patricia94@yahoo.com,"Ankle Weights, Pair",2,55.98,3.5847
FW27155,1,5/31/2024,Krystal Miranda,webbmelissa@davies.com,Massage Gun,2,279.98,23.2951
FW79513,1,3/29/2024,James Perry,tiffanyhuber@bullock.org,"Ankle Weights, Pair",1,27.99,1.8703
FW19401,1,12/30/2024,Selena Garrett,marycarroll@hotmail.com,Massage Gun,1,139.99,11.3597
FW76981,1,10/5/2024,Justin Wilson,shannonwhite@jones.com,Smart Weighing Scale,3,179.97,12.0405
FW69222,1,1/31/2024,Joseph Dean,turnerpaul@yahoo.com,Adjustable Bench,1,109.99,8.6839
FW40955,1,7/19/2024,Amber Brooks,john48@peck-chavez.com,Fitness Tracker Band,2,179.98,10.867
FW80279,1,11/15/2024,Michael Farrell,elizabethryan@torres-smith.info,Pull-Up Bar,2,69.98,6.2199
FW29340,1,6/1/2024,Janet Chavez,isanchez@flynn.net,Adjustable Dumbbells,2,259.98,20.2829
FW52421,1,1/29/2024,Samantha Kim,qellis@duncan.biz,Pilates Ring,1,17.99,1.4233
FW33250,1,2/29/2024,Anthony Rodriguez,markward@hotmail.com,Smart Weighing Scale,2,119.98,9.1803
FW18530,1,11/12/2024,Dr. Linda Jones,qchen@harris-saunders.com,Adjustable Bench,2,219.98,18.5691
FW71845,1,10/31/2024,Tricia Gomez,ihayes@yahoo.com,Adjustable Dumbbells,3,389.97,27.2023
FW21632,1,8/24/2024,Laura Patel,brendasims@turner-escobar.com,Adjustable Bench,1,109.99,9.8975
FW32140,1,10/27/2024,Rhonda Bowers,stonescott@morris-murray.org,Massage Gun,1,139.99,11.9081
FW63975,1,2/28/2024,Mark Gonzalez,zmolina@hotmail.com,Treadmill Lubricant,1,12.49,1.0459
FW89967,1,9/29/2024,Scott Kelly,mcastaneda@thompson.com,Pull-Up Bar,1,34.99,2.5918
FW20751,1,2/16/2024,Brandon Webb,vgeorge@tran.com,"Exercise Ball, 65cm",3,68.97,5.7026
FW54609,1,9/18/2024,Riley Parker,jwelch@gmail.com,"Yoga Mat, Eco",1,24.99,2.2101
FW87695,1,10/25/2024,Cassandra Farrell,hoodjoseph@hotmail.com,Pull-Up Bar,1,34.99,2.1287
FW92708,1,12/12/2024,Cathy Sharp,wtapia@chan.net,"Exercise Ball, 65cm",2,45.98,2.9297
FW43381,1,2/19/2024,Drew Lewis,guzmanelizabeth@sanders.com,"Exercise Ball, 65cm",1,22.99,1.7317
FW94833,1,4/25/2024,Melanie Martin,sherrywilson@hotmail.com,Adjustable Dumbbells,2,259.98,22.7597
FW82599,1,2/27/2024,Kyle Moore,ztorres@gmail.com,Pull-Up Bar,1,34.99,2.2947
FW15542,1,8/27/2024,Laura Jenkins,brittanyboyd@reed.com,Pilates Ring,1,17.99,1.4914
FW18542,1,3/26/2024,Martin Lee,graykelly@yahoo.com,"Kettlebell, 20lb",2,99.98,8.195
FW30643,1,9/14/2024,Lisa Burgess,rsullivan@gmail.com,"Exercise Ball, 65cm",3,68.97,4.1656
FW22183,1,8/13/2024,Frank Cannon,lisa00@hotmail.com,Foam Roller,1,19.99,1.6776
FW90263,1,1/22/2024,Michael Haney,qgriffith@yahoo.com,"Jump Rope, Speed",3,44.97,3.7301
FW26859,1,5/23/2024,Corey Leonard,mary86@king.com,"Kettlebell, 20lb",3,149.97,10.9779
FW33326,1,5/6/2024,Mr. Jason Ortiz MD,ramireznathan@jones.com,Pull-Up Bar,3,104.97,9.3309
FW27715,1,7/1/2024,Bradley Martin,diane10@hotmail.com,"Exercise Ball, 65cm",2,45.98,4.0326
FW34800,1,5/6/2024,Ryan Smith,jdavidson@boyd.net,Adjustable Bench,2,219.98,18.4696
FW67074,1,1/16/2024,Andrew Smith,gdavis@barrett.info,Treadmill Lubricant,2,24.98,1.9398
FW57433,1,2/17/2024,Christina Snyder,mcbridelauren@gmail.com,Fitness Tracker Band,2,179.98,13.2472
FW78141,1,10/21/2024,Gary Sanchez,xcook@bradley.com,Foam Roller,3,59.97,4.2985
FW29865,1,9/18/2024,Robin Grant,olsonveronica@gmail.com,Resistance Bands Set,1,39.99,2.8855
FW74281,1,4/19/2024,David Osborn,anthony77@sandoval.biz,Massage Gun,2,279.98,22.6536
FW29169,1,7/1/2024,Jessica Hayes,fluna@thompson.com,Treadmill Lubricant,2,24.98,1.6289
FW28407,1,12/28/2024,Sara Vazquez,ldavis@alvarez.info,Treadmill Lubricant,2,24.98,2.1536
FW43459,1,12/15/2024,Scott Schultz,hbeck@stephenson.org,Smart Weighing Scale,1,59.99,4.3404
FW28823,1,6/15/2024,Bryan Sawyer,wthompson@mcclain.info,"Yoga Mat, Eco",2,49.98,3.2564
FW99450,1,11/9/2024,Adam King,robertreyes@yahoo.com,Pilates Ring,1,17.99,1.6083
FW58635,1,3/7/2024,Colleen Smith,ashlee99@gmail.com,Pull-Up Bar,2,69.98,4.7034
FW15119,1,5/7/2024,John Jones,tracylopez@todd.com,"Kettlebell, 20lb",1,49.99,3.1115
FW65723,1,10/23/2024,Curtis Gibbs,xjones@wyatt.com,Treadmill Lubricant,3,37.47,2.6107
FW99608,1,5/22/2024,Jonathan Torres,gibsonlaura@hotmail.com,Treadmill Lubricant,3,37.47,3.2685
FW62100,1,1/15/2024,Debbie Mathews,curtisbeard@hotmail.com,Pilates Ring,2,35.98,2.1888
FW25326,1,2/21/2024,James Smith,hintonthomas@ochoa-larson.com,"Ankle Weights, Pair",2,55.98,4.3293
FW22202,1,9/9/2024,Jeffrey Hubbard,sbeard@gmail.com,"Kettlebell, 20lb",2,99.98,6.5285
FW34029,1,6/20/2024,Adam Wallace,fyoder@martin.com,Smart Weighing Scale,2,119.98,9.9649
FW93710,1,4/4/2024,Joan Patel,mcguirewilliam@hotmail.com,"Yoga Mat, Eco",1,24.99,1.5417
FW62188,1,11/16/2024,Jimmy Madden,foxmonica@jones.info,Treadmill Lubricant,2,24.98,1.6287
FW81825,1,10/7/2024,Rebecca Bryan,whitney02@yahoo.com,Pilates Ring,1,17.99,1.2909
FW42614,1,1/17/2024,Barbara Stewart,sandra23@hotmail.com,Treadmill Lubricant,2,24.98,2.073
FW67486,1,3/1/2024,Robert Hodge,uanthony@stevens-martin.org,Resistance Bands Set,2,79.98,5.5337
FW86445,1,6/9/2024,Paul Lewis,charlesrodriguez@landry.com,Adjustable Dumbbells,2,259.98,18.5498
FW96584,1,7/26/2024,Jennifer Peterson,burtonjennifer@gmail.com,"Yoga Mat, Eco",3,74.97,4.9562
FW53779,1,2/23/2024,Brandon House,torrestina@yahoo.com,"Exercise Ball, 65cm",2,45.98,3.0988
FW87623,1,5/18/2024,Jonathan West,linda01@klein.biz,"Exercise Ball, 65cm",3,68.97,4.5692
FW95340,1,6/25/2024,Joel Watson,ybauer@yahoo.com,Pilates Ring,1,17.99,1.2122
FW39625,1,4/6/2024,Anthony Lewis,amber00@hotmail.com,Resistance Bands Set,1,39.99,3.5085
FW10583,1,9/13/2024,Susan Obrien,uhahn@sullivan.com,Resistance Bands Set,3,119.97,8.7248
FW56312,1,12/28/2024,Michelle Palmer,evanstracy@yahoo.com,Resistance Bands Set,3,119.97,7.9574
FW99832,1,8/29/2024,Nicole Hanson,williamschristopher@hotmail.com,Smart Weighing Scale,3,179.97,13.4966
FW82738,1,3/12/2024,Alfred Lloyd,sfarrell@yahoo.com,"Kettlebell, 20lb",3,149.97,9.6375
FW83592,1,5/4/2024,Ashley Mccarthy,lisablair@hotmail.com,"Yoga Mat, Eco",3,74.97,6.5212
FW26329,1,12/22/2024,Sharon Wallace,toddtaylor@harrison.com,Pull-Up Bar,2,69.98,5.5183
FW75956,1,11/28/2024,Chad Pierce,hopkinselizabeth@kerr.com,Massage Gun,1,139.99,10.8768
FW15990,1,5/16/2024,Samuel Gonzales,vrodriguez@allen.com,Adjustable Bench,3,329.97,26.2126
FW69605,1,10/16/2024,Neil Jones,tim96@myers.com,Adjustable Dumbbells,3,389.97,26.7694
FW64978,1,12/27/2024,Kimberly Morales,erobinson@mejia.com,Fitness Tracker Band,3,269.97,24.1406
FW20014,1,6/13/2024,Matthew Rodriguez,hannahwebb@yahoo.com,"Yoga Mat, Eco",3,74.97,5.1627
FW38553,1,1/31/2024,Sherry Bush,stacey43@richards.com,Massage Gun,3,419.97,26.465
FW33680,1,2/29/2024,Matthew Jackson,charles48@hotmail.com,Resistance Bands Set,3,119.97,8.4294
FW12665,1,8/31/2024,Rick Callahan,zreynolds@hotmail.com,"Jump Rope, Speed",1,14.99,1.2196
FW16816,1,12/13/2024,Richard Green,martineztami@gmail.com,"Kettlebell, 20lb",1,49.99,4.0346
FW55843,1,11/5/2024,Sean Wilson,perrylisa@gmail.com,Pull-Up Bar,1,34.99,2.8266
FW86271,1,9/1/2024,Ashley Castillo,monica08@dodson-rosales.com,Massage Gun,2,279.98,19.1891
FW45063,1,2/22/2024,Nicholas Lee,jason85@gmail.com,"Ankle Weights, Pair",1,27.99,2.3846
FW59995,1,8/13/2024,Mark Espinoza,scottdwayne@johnson-parker.info,"Kettlebell, 20lb",1,49.99,3.026
FW42916,1,10/25/2024,Kent Gomez,elizabethdiaz@gates-friedman.com,Pull-Up Bar,2,69.98,5.8824
FW40030,1,11/30/2024,Harold Logan,ramirezandrew@yahoo.com,"Jump Rope, Speed",3,44.97,3.8616
FW76838,1,3/27/2024,Tonya Johnson,saramullins@hotmail.com,Pull-Up Bar,3,104.97,8.3241
FW73204,1,4/9/2024,Dawn Shannon,daviskenneth@mann-baxter.info,Resistance Bands Set,3,119.97,10.2372
FW63506,1,9/21/2024,Brian Wright,thompsonmaxwell@gmail.com,Massage Gun,2,279.98,20.353
FW40055,1,2/15/2024,Wesley Gonzalez,jeffrey63@yahoo.com,Adjustable Dumbbells,2,259.98,17.3263
FW73890,1,10/25/2024,Deborah Miller,kylestuart@chase.com,Treadmill Lubricant,3,37.47,2.8691
FW64142,1,6/4/2024,Virginia Gates,perezjulie@gmail.com,Adjustable Bench,3,329.97,29.5473
FW28540,1,7/6/2024,Howard Johnson,geoffrey13@gmail.com,Smart Weighing Scale,1,59.99,4.205
FW65464,1,6/25/2024,Catherine Byrd,weststacey@blanchard-nelson.com,Fitness Tracker Band,3,269.97,21.3789
FW40526,1,8/13/2024,Tony Williams,aguilarandre@yahoo.com,Adjustable Dumbbells,2,259.98,19.7416
FW56664,1,7/24/2024,Sean Terrell,troysmith@gmail.com,Adjustable Bench,1,109.99,9.165
FW52979,1,9/12/2024,Kristen Ward,elizabeth67@yahoo.com,Massage Gun,1,139.99,9.5716
FW88931,1,2/16/2024,Ruben Lopez,colemanmaurice@yahoo.com,Adjustable Bench,1,109.99,8.3375
FW94230,1,2/12/2024,Kimberly Frank,fparker@yahoo.com,Fitness Tracker Band,3,269.97,21.9469
FW80726,1,4/14/2024,Steven Lopez,fwilkerson@johnson.net,"Yoga Mat, Eco",1,24.99,2.1843
FW27139,1,10/20/2024,Mary Conley,brittney45@gmail.com,Resistance Bands Set,1,39.99,2.6057
FW52618,1,1/8/2024,Melissa Cole,dale80@whitney-obrien.net,Pull-Up Bar,1,34.99,3.0489
FW93550,1,2/24/2024,Timothy Frederick,robert69@gmail.com,Adjustable Bench,2,219.98,16.7926
FW95499,1,4/21/2024,Gary Welch,wuraymond@miles.org,Massage Gun,2,279.98,20.9609
FW83062,1,2/11/2024,Stacey Garcia,yflynn@good-butler.com,Treadmill Lubricant,1,12.49,0.8896
FW91434,1,11/17/2024,Danielle Lee,matthewandersen@blackburn.com,"Exercise Ball, 65cm",3,68.97,5.0963
FW14373,1,6/23/2024,Christie Dominguez,david30@yahoo.com,"Ankle Weights, Pair",3,83.97,5.4944
FW77953,1,12/27/2024,Michael Hall,howetammy@bright.net,"Exercise Ball, 65cm",2,45.98,3.3043
FW90795,1,2/3/2024,Jose Bolton,peterburton@jacobson.net,Pull-Up Bar,1,34.99,3.1174
FW68743,1,6/17/2024,Paul Gonzalez,edwardhenson@perez.net,Foam Roller,2,39.98,2.4786
FW52289,1,3/22/2024,Angelica Johnson,smithtimothy@poole-haynes.net,Resistance Bands Set,3,119.97,8.015
FW72140,1,7/5/2024,David Copeland,xgonzales@yahoo.com,"Jump Rope, Speed",2,29.98,2.4316
FW19974,1,2/11/2024,Sharon Everett,johncoleman@hotmail.com,Treadmill Lubricant,1,12.49,0.7672
FW24175,1,6/6/2024,Elizabeth Lopez,michellebridges@gmail.com,"Ankle Weights, Pair",3,83.97,6.1432
FW25568,1,4/1/2024,Angela Wood,scruz@roberts-russell.com,Resistance Bands Set,2,79.98,5.4925
FW62440,1,4/10/2024,Misty Hubbard,erodgers@carlson.info,"Ankle Weights, Pair",1,27.99,1.7674
FW39283,1,3/7/2024,Bradley Kelly,theresatyler@hotmail.com,Treadmill Lubricant,3,37.47,3.002
FW12689,1,2/8/2024,Jacob Martin,rhernandez@boone.biz,Massage Gun,3,419.97,27.2547
FW29821,1,12/19/2024,Amy Hill,christophercollins@jones-kerr.net,"Yoga Mat, Eco",2,49.98,3.5528
FW68693,1,6/24/2024,Phillip Bernard,stevemolina@hotmail.com,Massage Gun,3,419.97,30.1782
FW98603,1,9/6/2024,Patricia Sherman,zvelez@hotmail.com,Adjustable Bench,1,109.99,7.9737
FW94951,1,1/15/2024,Miguel Mitchell,dhamilton@hotmail.com,Pull-Up Bar,2,69.98,4.4906
FW32882,1,2/20/2024,Corey Simpson,joshua34@francis.com,Pull-Up Bar,3,104.97,8.5045
FW68354,1,1/25/2024,Clinton Holt,martinsamantha@hotmail.com,"Kettlebell, 20lb",3,149.97,10.0598
FW51985,1,7/17/2024,Victoria Sanchez,vtrevino@yahoo.com,"Kettlebell, 20lb",1,49.99,4.0133
FW69001,1,5/13/2024,Jessica Stewart,ashley71@gmail.com,Pilates Ring,3,53.97,3.4659
FW98309,1,2/11/2024,John West,martinrobertson@yahoo.com,Pull-Up Bar,1,34.99,2.7568
